crop,season,pH,soil_type,elevation,temperature
pepper,6,5.9,1,1200,25
pepper,6,6,1,1200,25
pepper,6,6.1,1,1200,25
pepper,6,6.2,1,1200,25
pepper,6,6.3,1,1200,25
pepper,6,6.4,1,1200,25
pepper,6,6.5,1,1200,25
pepper,6,6.6,1,1200,25
pepper,6,4.5,1,1200,26
pepper,6,4.6,1,1200,26
pepper,6,4.7,1,1200,26
pepper,6,4.8,1,1200,26
pepper,6,4.9,1,1200,26
pepper,6,5,1,1200,26
pepper,6,5.1,1,1200,26
pepper,6,5.2,1,1200,26
pepper,6,5.3,1,1200,26
pepper,6,5.4,1,1200,26
pepper,6,5.5,1,1200,26
pepper,6,5.6,1,1200,26
pepper,6,5.7,1,1200,26
pepper,6,5.8,1,1200,26
pepper,6,5.9,1,1200,26
pepper,6,6,1,1200,26
pepper,6,6.1,1,1200,26
pepper,6,6.2,1,1200,26
pepper,6,6.3,1,1200,26
pepper,6,6.4,1,1200,26
pepper,6,6.5,1,1200,26
pepper,6,6.6,1,1200,26
pepper,6,4.5,1,1200,27
pepper,6,4.6,1,1200,27
pepper,6,4.7,1,1200,27
pepper,6,4.8,1,1200,27
pepper,6,4.9,1,1200,27
pepper,6,5,1,1200,27
pepper,6,5.1,1,1200,27
pepper,6,5.2,1,1200,27
pepper,6,5.3,1,1200,27
pepper,6,5.4,1,1200,27
pepper,6,5.5,1,1200,27
pepper,6,5.6,1,1200,27
pepper,6,5.7,1,1200,27
pepper,6,5.8,1,1200,27
pepper,6,5.9,1,1200,27
pepper,6,6,1,1200,27
pepper,6,6.1,1,1200,27
pepper,6,6.2,1,1200,27
pepper,6,6.3,1,1200,27
pepper,6,6.4,1,1200,27
pepper,6,6.5,1,1200,27
pepper,6,6.6,1,1200,27
pepper,6,4.5,1,1200,28
pepper,6,4.6,1,1200,28
pepper,6,4.7,1,1200,28
pepper,6,4.8,1,1200,28
pepper,6,4.9,1,1200,28
pepper,6,5,1,1200,28
pepper,6,5.1,1,1200,28
pepper,6,5.2,1,1200,28
pepper,6,5.3,1,1200,28
pepper,6,5.4,1,1200,28
pepper,6,5.5,1,1200,28
pepper,6,5.6,1,1200,28
pepper,6,5.7,1,1200,28
pepper,6,5.8,1,1200,28
pepper,6,5.9,1,1200,28
pepper,6,6,1,1200,28
pepper,6,6.1,1,1200,28
pepper,6,6.2,1,1200,28
pepper,6,6.3,1,1200,28
pepper,6,6.4,1,1200,28
pepper,6,6.5,1,1200,28
pepper,6,6.6,1,1200,28
pepper,6,4.5,1,1200,29
pepper,6,4.6,1,1200,29
pepper,6,4.7,1,1200,29
pepper,6,4.8,1,1200,29
pepper,6,4.9,1,1200,29
pepper,6,5,1,1200,29
pepper,6,5.1,1,1200,29
pepper,6,5.2,1,1200,29
pepper,6,5.3,1,1200,29
pepper,6,5.4,1,1200,29
pepper,6,5.5,1,1200,29
pepper,6,5.6,1,1200,29
pepper,6,5.7,1,1200,29
pepper,6,5.8,1,1200,29
pepper,6,5.9,1,1200,29
pepper,6,6,1,1200,29
pepper,6,6.1,1,1200,29
pepper,6,6.2,1,1200,29
pepper,6,6.3,1,1200,29
pepper,6,6.4,1,1200,29
pepper,6,6.5,1,1200,29
pepper,6,6.6,1,1200,29
pepper,6,4.5,1,1200,30
pepper,6,4.6,1,1200,30
pepper,6,4.7,1,1200,30
pepper,6,4.8,1,1200,30
pepper,6,4.9,1,1200,30
pepper,6,5,1,1200,30
pepper,6,5.1,1,1200,30
pepper,6,5.2,1,1200,30
pepper,6,5.3,1,1200,30
pepper,6,5.4,1,1200,30
pepper,6,5.5,1,1200,30
pepper,6,5.6,1,1200,30
pepper,6,5.7,1,1200,30
pepper,6,5.8,1,1200,30
pepper,6,5.9,1,1200,30
pepper,6,6,1,1200,30
pepper,6,6.1,1,1200,30
pepper,6,6.2,1,1200,30
pepper,6,6.3,1,1200,30
pepper,6,6.4,1,1200,30
pepper,6,6.5,1,1200,30
pepper,6,6.6,1,1200,30
pepper,6,4.5,1,1200,31
pepper,6,4.6,1,1200,31
pepper,6,4.7,1,1200,31
pepper,6,4.8,1,1200,31
pepper,6,4.9,1,1200,31
pepper,6,5,1,1200,31
pepper,6,5.1,1,1200,31
pepper,6,5.2,1,1200,31
pepper,6,5.3,1,1200,31
pepper,6,5.4,1,1200,31
pepper,6,5.5,1,1200,31
pepper,6,5.6,1,1200,31
pepper,6,5.7,1,1200,31
pepper,6,5.8,1,1200,31
pepper,6,5.9,1,1200,31
pepper,6,6,1,1200,31
pepper,6,6.1,1,1200,31
pepper,6,6.2,1,1200,31
pepper,6,6.3,1,1200,31
pepper,6,6.4,1,1200,31
pepper,6,6.5,1,1200,31
pepper,6,6.6,1,1200,31
pepper,6,4.5,1,1200,32
pepper,6,4.6,1,1200,32
pepper,6,4.7,1,1200,32
pepper,6,4.8,1,1200,32
pepper,6,4.9,1,1200,32
pepper,6,5,1,1200,32
pepper,6,5.1,1,1200,32
pepper,6,5.2,1,1200,32
pepper,6,5.3,1,1200,32
pepper,6,5.4,1,1200,32
pepper,6,5.5,1,1200,32
pepper,6,5.6,1,1200,32
pepper,6,5.7,1,1200,32
pepper,6,5.8,1,1200,32
pepper,6,5.9,1,1200,32
pepper,6,6,1,1200,32
pepper,6,6.1,1,1200,32
pepper,6,6.2,1,1200,32
pepper,6,6.3,1,1200,32
pepper,6,6.4,1,1200,32
pepper,6,6.5,1,1200,32
pepper,6,6.6,1,1200,32
pepper,7,4.5,1,1200,23
pepper,7,4.6,1,1200,23
pepper,7,4.7,1,1200,23
pepper,7,4.8,1,1200,23
pepper,7,4.9,1,1200,23
pepper,7,5,1,1200,23
pepper,7,5.1,1,1200,23
pepper,7,5.2,1,1200,23
pepper,7,5.3,1,1200,23
pepper,7,5.4,1,1200,23
pepper,7,5.5,1,1200,23
pepper,7,5.6,1,1200,23
pepper,7,5.7,1,1200,23
pepper,7,5.8,1,1200,23
pepper,7,5.9,1,1200,23
pepper,7,6,1,1200,23
pepper,7,6.1,1,1200,23
pepper,7,6.2,1,1200,23
pepper,7,6.3,1,1200,23
pepper,7,6.4,1,1200,23
pepper,7,6.5,1,1200,23
pepper,7,6.6,1,1200,23
pepper,7,4.5,1,1200,24
pepper,7,4.6,1,1200,24
pepper,7,4.7,1,1200,24
pepper,7,4.8,1,1200,24
pepper,7,4.9,1,1200,24
pepper,7,5,1,1200,24
pepper,7,5.1,1,1200,24
pepper,7,5.2,1,1200,24
pepper,7,5.3,1,1200,24
pepper,7,5.4,1,1200,24
pepper,7,5.5,1,1200,24
pepper,7,5.6,1,1200,24
pepper,7,5.7,1,1200,24
pepper,7,5.8,1,1200,24
pepper,7,5.9,1,1200,24
pepper,7,6,1,1200,24
pepper,7,6.1,1,1200,24
pepper,7,6.2,1,1200,24
pepper,7,6.3,1,1200,24
pepper,7,6.4,1,1200,24
pepper,7,6.5,1,1200,24
pepper,7,6.6,1,1200,24
pepper,7,4.5,1,1200,25
pepper,7,4.6,1,1200,25
pepper,7,4.7,1,1200,25
pepper,7,4.8,1,1200,25
pepper,7,4.9,1,1200,25
pepper,7,5,1,1200,25
pepper,7,5.1,1,1200,25
pepper,7,5.2,1,1200,25
pepper,7,5.3,1,1200,25
pepper,7,5.4,1,1200,25
pepper,7,5.5,1,1200,25
pepper,7,5.6,1,1200,25
pepper,7,5.7,1,1200,25
pepper,7,5.8,1,1200,25
pepper,7,5.9,1,1200,25
pepper,7,6,1,1200,25
pepper,7,6.1,1,1200,25
pepper,7,6.2,1,1200,25
pepper,7,6.3,1,1200,25
pepper,7,6.4,1,1200,25
pepper,7,6.5,1,1200,25
pepper,7,6.6,1,1200,25
pepper,7,4.5,1,1200,26
pepper,7,4.6,1,1200,26
pepper,7,4.7,1,1200,26
pepper,7,4.8,1,1200,26
pepper,7,4.9,1,1200,26
pepper,7,5,1,1200,26
pepper,7,5.1,1,1200,26
pepper,7,5.2,1,1200,26
pepper,7,5.3,1,1200,26
pepper,7,5.4,1,1200,26
pepper,7,5.5,1,1200,26
pepper,7,5.6,1,1200,26
pepper,7,5.7,1,1200,26
pepper,7,5.8,1,1200,26
pepper,7,5.9,1,1200,26
pepper,7,6,1,1200,26
pepper,7,6.1,1,1200,26
pepper,7,6.2,1,1200,26
pepper,7,6.3,1,1200,26
pepper,7,6.4,1,1200,26
pepper,7,6.5,1,1200,26
pepper,7,6.6,1,1200,26
pepper,7,4.5,1,1200,27
pepper,7,4.6,1,1200,27
pepper,7,4.7,1,1200,27
pepper,7,4.8,1,1200,27
pepper,7,4.9,1,1200,27
pepper,7,5,1,1200,27
pepper,7,5.1,1,1200,27
pepper,7,5.2,1,1200,27
pepper,7,5.3,1,1200,27
pepper,7,5.4,1,1200,27
pepper,7,5.5,1,1200,27
pepper,7,5.6,1,1200,27
pepper,7,5.7,1,1200,27
pepper,7,5.8,1,1200,27
pepper,7,5.9,1,1200,27
pepper,7,6,1,1200,27
pepper,7,6.1,1,1200,27
pepper,7,6.2,1,1200,27
pepper,7,6.3,1,1200,27
pepper,7,6.4,1,1200,27
pepper,7,6.5,1,1200,27
pepper,7,6.6,1,1200,27
pepper,7,4.5,1,1200,28
pepper,7,4.6,1,1200,28
pepper,7,4.7,1,1200,28
pepper,7,4.8,1,1200,28
pepper,7,4.9,1,1200,28
pepper,7,5,1,1200,28
pepper,7,5.1,1,1200,28
pepper,7,5.2,1,1200,28
pepper,7,5.3,1,1200,28
pepper,7,5.4,1,1200,28
pepper,7,5.5,1,1200,28
pepper,7,5.6,1,1200,28
pepper,7,5.7,1,1200,28
pepper,7,5.8,1,1200,28
pepper,7,5.9,1,1200,28
pepper,7,6,1,1200,28
pepper,7,6.1,1,1200,28
pepper,7,6.2,1,1200,28
pepper,7,6.3,1,1200,28
pepper,7,6.4,1,1200,28
pepper,7,6.5,1,1200,28
pepper,7,6.6,1,1200,28
pepper,7,4.5,1,1200,29
pepper,7,4.6,1,1200,29
pepper,7,4.7,1,1200,29
pepper,7,4.8,1,1200,29
pepper,7,4.9,1,1200,29
pepper,7,5,1,1200,29
pepper,7,5.1,1,1200,29
pepper,7,5.2,1,1200,29
pepper,7,5.3,1,1200,29
pepper,7,5.4,1,1200,29
pepper,7,5.5,1,1200,29
pepper,7,5.6,1,1200,29
pepper,7,5.7,1,1200,29
pepper,7,5.8,1,1200,29
pepper,7,5.9,1,1200,29
pepper,7,6,1,1200,29
pepper,7,6.1,1,1200,29
pepper,7,6.2,1,1200,29
pepper,7,6.3,1,1200,29
pepper,7,6.4,1,1200,29
pepper,7,6.5,1,1200,29
pepper,7,6.6,1,1200,29
pepper,7,4.5,1,1200,30
pepper,7,4.6,1,1200,30
pepper,7,4.7,1,1200,30
pepper,7,4.8,1,1200,30
pepper,7,4.9,1,1200,30
pepper,7,5,1,1200,30
pepper,7,5.1,1,1200,30
pepper,7,5.2,1,1200,30
pepper,7,5.3,1,1200,30
pepper,7,5.4,1,1200,30
pepper,7,5.5,1,1200,30
pepper,7,5.6,1,1200,30
pepper,7,5.7,1,1200,30
pepper,7,5.8,1,1200,30
pepper,7,5.9,1,1200,30
pepper,7,6,1,1200,30
pepper,7,6.1,1,1200,30
pepper,7,6.2,1,1200,30
pepper,7,6.3,1,1200,30
pepper,7,6.4,1,1200,30
pepper,7,6.5,1,1200,30
pepper,7,6.6,1,1200,30
pepper,7,4.5,1,1200,31
pepper,7,4.6,1,1200,31
pepper,7,4.7,1,1200,31
pepper,7,4.8,1,1200,31
pepper,7,4.9,1,1200,31
pepper,7,5,1,1200,31
pepper,7,5.1,1,1200,31
pepper,7,5.2,1,1200,31
pepper,7,5.3,1,1200,31
pepper,7,5.4,1,1200,31
pepper,7,5.5,1,1200,31
pepper,7,5.6,1,1200,31
pepper,7,5.7,1,1200,31
pepper,7,5.8,1,1200,31
pepper,7,5.9,1,1200,31
pepper,7,6,1,1200,31
pepper,7,6.1,1,1200,31
pepper,7,6.2,1,1200,31
pepper,7,6.3,1,1200,31
pepper,7,6.4,1,1200,31
pepper,7,6.5,1,1200,31
pepper,7,6.6,1,1200,31
pepper,7,4.5,1,1200,32
pepper,7,4.6,1,1200,32
pepper,7,4.7,1,1200,32
pepper,7,4.8,1,1200,32
pepper,7,4.9,1,1200,32
pepper,7,5,1,1200,32
pepper,7,5.1,1,1200,32
pepper,7,5.2,1,1200,32
pepper,7,5.3,1,1200,32
pepper,7,5.4,1,1200,32
pepper,7,5.5,1,1200,32
pepper,7,5.6,1,1200,32
pepper,7,5.7,1,1200,32
pepper,7,5.8,1,1200,32
pepper,7,5.9,1,1200,32
pepper,7,6,1,1200,32
pepper,7,6.1,1,1200,32
pepper,7,6.2,1,1200,32
pepper,7,6.3,1,1200,32
pepper,7,6.4,1,1200,32
pepper,7,6.5,1,1200,32
pepper,7,6.6,1,1200,32
pepper,5,4.5,1,1200,23
pepper,5,4.6,1,1200,23
pepper,5,4.7,1,1200,23
pepper,5,4.8,1,1200,23
pepper,5,4.9,1,1200,23
pepper,5,5,1,1200,23
pepper,5,5.1,1,1200,23
pepper,5,5.2,1,1200,23
pepper,5,5.3,1,1200,23
pepper,5,5.4,1,1200,23
pepper,5,5.5,1,1200,23
pepper,5,5.6,1,1200,23
pepper,5,5.7,1,1200,23
pepper,5,5.8,1,1200,23
pepper,5,5.9,1,1200,23
pepper,5,6,1,1200,23
pepper,5,6.1,1,1200,23
pepper,5,6.2,1,1200,23
pepper,5,6.3,1,1200,23
pepper,5,6.4,1,1200,23
pepper,5,6.5,1,1200,23
pepper,5,6.6,1,1200,23
pepper,5,4.5,1,1200,24
pepper,5,4.6,1,1200,24
pepper,5,4.7,1,1200,24
pepper,5,4.8,1,1200,24
pepper,5,4.9,1,1200,24
pepper,5,5,1,1200,24
pepper,5,5.1,1,1200,24
pepper,5,5.2,1,1200,24
pepper,5,5.3,1,1200,24
pepper,5,5.4,1,1200,24
pepper,5,5.5,1,1200,24
pepper,5,5.6,1,1200,24
pepper,5,5.7,1,1200,24
pepper,5,5.8,1,1200,24
pepper,5,5.9,1,1200,24
pepper,5,6,1,1200,24
pepper,5,6.1,1,1200,24
pepper,5,6.2,1,1200,24
pepper,5,6.3,1,1200,24
pepper,5,6.4,1,1200,24
pepper,5,6.5,1,1200,24
pepper,5,6.6,1,1200,24
pepper,5,4.5,1,1200,25
pepper,5,4.6,1,1200,25
pepper,5,4.7,1,1200,25
pepper,5,4.8,1,1200,25
pepper,5,4.9,1,1200,25
pepper,5,5,1,1200,25
pepper,5,5.1,1,1200,25
pepper,5,5.2,1,1200,25
pepper,5,5.3,1,1200,25
pepper,5,5.4,1,1200,25
pepper,5,5.5,1,1200,25
pepper,5,5.6,1,1200,25
pepper,5,5.7,1,1200,25
pepper,5,5.8,1,1200,25
pepper,5,5.9,1,1200,25
pepper,5,6,1,1200,25
pepper,5,6.1,1,1200,25
pepper,5,6.2,1,1200,25
pepper,5,6.3,1,1200,25
pepper,5,6.4,1,1200,25
pepper,5,6.5,1,1200,25
pepper,5,6.6,1,1200,25
pepper,5,4.5,1,1200,26
pepper,5,4.6,1,1200,26
pepper,5,4.7,1,1200,26
pepper,5,4.8,1,1200,26
pepper,5,4.9,1,1200,26
pepper,5,5,1,1200,26
pepper,5,5.1,1,1200,26
pepper,5,5.2,1,1200,26
pepper,5,5.3,1,1200,26
pepper,5,5.4,1,1200,26
pepper,5,5.5,1,1200,26
pepper,5,5.6,1,1200,26
pepper,5,5.7,1,1200,26
pepper,5,5.8,1,1200,26
pepper,5,5.9,1,1200,26
pepper,5,6,1,1200,26
pepper,5,6.1,1,1200,26
pepper,5,6.2,1,1200,26
pepper,5,6.3,1,1200,26
pepper,5,6.4,1,1200,26
pepper,5,6.5,1,1200,26
pepper,5,6.6,1,1200,26
pepper,5,4.5,1,1200,27
pepper,5,4.6,1,1200,27
pepper,5,4.7,1,1200,27
pepper,5,4.8,1,1200,27
pepper,5,4.9,1,1200,27
pepper,5,5,1,1200,27
pepper,5,5.1,1,1200,27
pepper,5,5.2,1,1200,27
pepper,5,5.3,1,1200,27
pepper,5,5.4,1,1200,27
pepper,5,5.5,1,1200,27
pepper,5,5.6,1,1200,27
pepper,5,5.7,1,1200,27
pepper,5,5.8,1,1200,27
pepper,5,5.9,1,1200,27
pepper,5,6,1,1200,27
pepper,5,6.1,1,1200,27
pepper,5,6.2,1,1200,27
pepper,5,6.3,1,1200,27
pepper,5,6.4,1,1200,27
pepper,5,6.5,1,1200,27
pepper,5,6.6,1,1200,27
pepper,5,4.5,1,1200,28
pepper,5,4.6,1,1200,28
pepper,5,4.7,1,1200,28
pepper,5,4.8,1,1200,28
pepper,5,4.9,1,1200,28
pepper,5,5,1,1200,28
pepper,5,5.1,1,1200,28
pepper,5,5.2,1,1200,28
pepper,5,5.3,1,1200,28
pepper,5,5.4,1,1200,28
pepper,5,5.5,1,1200,28
pepper,5,5.6,1,1200,28
pepper,5,5.7,1,1200,28
pepper,5,5.8,1,1200,28
pepper,5,5.9,1,1200,28
pepper,5,6,1,1200,28
pepper,5,6.1,1,1200,28
pepper,5,6.2,1,1200,28
pepper,5,6.3,1,1200,28
pepper,5,6.4,1,1200,28
pepper,5,6.5,1,1200,28
pepper,5,6.6,1,1200,28
pepper,5,4.5,1,1200,29
pepper,5,4.6,1,1200,29
pepper,5,4.7,1,1200,29
pepper,5,4.8,1,1200,29
pepper,5,4.9,1,1200,29
pepper,5,5,1,1200,29
pepper,5,5.1,1,1200,29
pepper,5,5.2,1,1200,29
pepper,5,5.3,1,1200,29
pepper,5,5.4,1,1200,29
pepper,5,5.5,1,1200,29
pepper,5,5.6,1,1200,29
pepper,5,5.7,1,1200,29
pepper,5,5.8,1,1200,29
pepper,5,5.9,1,1200,29
pepper,5,6,1,1200,29
pepper,5,6.1,1,1200,29
pepper,5,6.2,1,1200,29
pepper,5,6.3,1,1200,29
pepper,5,6.4,1,1200,29
pepper,5,6.5,1,1200,29
pepper,5,6.6,1,1200,29
pepper,5,4.5,1,1200,30
pepper,5,4.6,1,1200,30
pepper,5,4.7,1,1200,30
pepper,5,4.8,1,1200,30
pepper,5,4.9,1,1200,30
pepper,5,5,1,1200,30
pepper,5,5.1,1,1200,30
pepper,5,5.2,1,1200,30
pepper,5,5.3,1,1200,30
pepper,5,5.4,1,1200,30
pepper,5,5.5,1,1200,30
pepper,5,5.6,1,1200,30
pepper,5,5.7,1,1200,30
pepper,5,5.8,1,1200,30
pepper,5,5.9,1,1200,30
pepper,5,6,1,1200,30
pepper,5,6.1,1,1200,30
pepper,5,6.2,1,1200,30
pepper,5,6.3,1,1200,30
pepper,5,6.4,1,1200,30
pepper,5,6.5,1,1200,30
pepper,5,6.6,1,1200,30
pepper,5,4.5,1,1200,31
pepper,5,4.6,1,1200,31
pepper,5,4.7,1,1200,31
pepper,5,4.8,1,1200,31
pepper,5,4.9,1,1200,31
pepper,5,5,1,1200,31
pepper,5,5.1,1,1200,31
pepper,5,5.2,1,1200,31
pepper,5,5.3,1,1200,31
pepper,5,5.4,1,1200,31
pepper,5,5.5,1,1200,31
pepper,5,5.6,1,1200,31
pepper,5,5.7,1,1200,31
pepper,5,5.8,1,1200,31
pepper,5,5.9,1,1200,31
pepper,5,6,1,1200,31
pepper,5,6.1,1,1200,31
pepper,5,6.2,1,1200,31
pepper,5,6.3,1,1200,31
pepper,5,6.4,1,1200,31
pepper,5,6.5,1,1200,31
pepper,5,6.6,1,1200,31
pepper,5,4.5,1,1200,32
pepper,5,4.6,1,1200,32
pepper,5,4.7,1,1200,32
pepper,5,4.8,1,1200,32
pepper,5,4.9,1,1200,32
pepper,5,5,1,1200,32
pepper,5,5.1,1,1200,32
pepper,5,5.2,1,1200,32
pepper,5,5.3,1,1200,32
pepper,5,5.4,1,1200,32
pepper,5,5.5,1,1200,32
pepper,5,5.6,1,1200,32
pepper,5,5.7,1,1200,32
pepper,5,5.8,1,1200,32
pepper,5,5.9,1,1200,32
pepper,5,6,1,1200,32
pepper,5,6.1,1,1200,32
pepper,5,6.2,1,1200,32
pepper,5,6.3,1,1200,32
pepper,5,6.4,1,1200,32
pepper,5,6.5,1,1200,32
pepper,5,6.6,1,1200,32
