crop,season,pH,soil_type,elevation,temperature
coffee,2,6,3,1200,29
coffee,2,5.8,3,1200,28
coffee,2,5.9,3,1200,26
coffee,2,6.2,3,1200,27
coffee,2,6,3,1200,28
coffee,2,5.8,3,1200,29
coffee,2,6.1,3,1200,29
coffee,2,6.5,3,1200,27
coffee,2,5.7,3,1200,26
coffee,2,5.8,3,1200,28
coffee,2,5.7,3,1200,25
coffee,2,6.2,3,1200,28
coffee,2,6,3,1200,26
coffee,2,6.2,3,1200,27
coffee,2,5.8,3,1200,29
coffee,2,5.7,3,1200,29
coffee,2,5.9,3,1200,27
coffee,2,6.1,3,1200,26
coffee,2,5.7,3,1200,29
coffee,2,5.7,3,1200,28
coffee,2,5.9,3,1200,28
coffee,2,6.1,3,1200,25
coffee,2,6,3,1200,26
coffee,2,6.4,3,1200,25
coffee,2,5.5,3,1200,29
coffee,2,5.7,3,1200,26
coffee,2,5.7,3,1200,27
coffee,2,6.3,3,1200,25
coffee,2,6.3,3,1200,27
coffee,2,6.2,3,1200,25
coffee,2,5.8,3,1200,28
coffee,2,6.3,3,1200,28
coffee,2,5.9,3,1200,29
coffee,2,5.6,3,1200,28
coffee,2,6.2,3,1200,28
coffee,2,6.3,3,1200,29
coffee,2,6.4,3,1200,28
coffee,2,5.8,3,1200,25
coffee,2,5.7,3,1200,29
coffee,2,5.7,3,1200,27
coffee,2,6.2,3,1200,27
coffee,2,5.6,3,1200,25
coffee,2,6.3,3,1200,30
coffee,2,6,3,1200,28
coffee,2,5.8,3,1200,25
coffee,2,6.2,3,1200,29
coffee,2,6.4,3,1200,27
coffee,2,5.9,3,1200,28
coffee,2,5.7,3,1200,29
coffee,2,6.3,3,1200,27
coffee,2,5.5,3,1200,30
coffee,5,6.1,3,1200,29
coffee,5,5.8,3,1200,27
coffee,5,6.3,3,1200,27
coffee,5,5.9,3,1200,29
coffee,5,5.5,3,1200,26
coffee,5,6.1,3,1200,26
coffee,5,6.1,3,1200,27
coffee,5,5.8,3,1200,30
coffee,5,5.9,3,1200,26
coffee,5,5.8,3,1200,29
coffee,5,5.8,3,1200,29
coffee,5,6.4,3,1200,29
coffee,5,5.6,3,1200,28
coffee,5,5.9,3,1200,27
coffee,5,6.5,3,1200,28
coffee,5,5.6,3,1200,25
coffee,5,6.2,3,1200,26
coffee,5,6.5,3,1200,28
coffee,5,5.6,3,1200,26
coffee,5,6.2,3,1200,29
coffee,5,6.2,3,1200,26
coffee,5,5.9,3,1200,26
coffee,5,6.2,3,1200,25
coffee,5,6.2,3,1200,28
coffee,5,6.3,3,1200,26
coffee,5,6.3,3,1200,29
coffee,5,5.7,3,1200,29
coffee,5,6.1,3,1200,26
coffee,5,5.6,3,1200,26
coffee,5,5.6,3,1200,28
coffee,5,6.1,3,1200,28
coffee,5,6.4,3,1200,27
coffee,5,6.1,3,1200,25
coffee,5,5.7,3,1200,29
coffee,5,5.6,3,1200,29
coffee,5,6.4,3,1200,28
coffee,5,6.2,3,1200,25
coffee,5,6.2,3,1200,26
coffee,5,5.9,3,1200,26
coffee,5,6.4,3,1200,29
coffee,5,6.2,3,1200,27
coffee,5,6,3,1200,25
coffee,5,5.9,3,1200,29
coffee,5,6,3,1200,28
coffee,5,6,3,1200,30
coffee,5,5.7,3,1200,25
coffee,5,5.7,3,1200,26
coffee,5,5.8,3,1200,26
coffee,5,5.5,3,1200,27
coffee,5,6,3,1200,29
coffee,5,5.8,3,1200,28
coffee,5,5.9,3,1200,26
coffee,5,6.2,3,1200,27
coffee,5,6,3,1200,28
coffee,5,5.8,3,1200,29
coffee,5,6.1,3,1200,29
coffee,5,6.5,3,1200,27
coffee,5,5.7,3,1200,26
coffee,5,5.8,3,1200,28
coffee,5,5.7,3,1200,25
coffee,5,6.2,3,1200,28
coffee,5,6,3,1200,26
coffee,5,6.2,3,1200,27
coffee,5,5.8,3,1200,29
coffee,5,5.7,3,1200,29
coffee,5,5.9,3,1200,27
coffee,5,6.1,3,1200,26
coffee,5,5.7,3,1200,29
coffee,5,5.7,3,1200,28
coffee,5,5.9,3,1200,28
coffee,5,6.1,3,1200,25
coffee,5,6,3,1200,26
coffee,5,6.4,3,1200,25
coffee,5,5.5,3,1200,29
coffee,5,5.7,3,1200,26
coffee,5,5.7,3,1200,27
coffee,5,6.3,3,1200,25
coffee,5,6.3,3,1200,27
coffee,5,6.2,3,1200,25
coffee,5,5.8,3,1200,28
coffee,5,6.3,3,1200,28
coffee,5,5.9,3,1200,29
coffee,5,5.6,3,1200,28
coffee,5,6.2,3,1200,28
coffee,5,6.3,3,1200,29
coffee,5,6.4,3,1200,28
coffee,5,5.8,3,1200,25
coffee,5,5.7,3,1200,29
coffee,5,5.7,3,1200,27
coffee,5,6.2,3,1200,27
coffee,5,5.6,3,1200,25
coffee,5,6.3,3,1200,30
coffee,5,6,3,1200,28
coffee,5,5.8,3,1200,25
coffee,5,6.2,3,1200,29
coffee,5,6.4,3,1200,27
coffee,5,5.9,3,1200,28
coffee,5,5.7,3,1200,29
coffee,5,6.3,3,1200,27
coffee,5,5.5,3,1200,30
coffee,2,6.1,2,1600,29
coffee,2,5.8,2,1600,27
coffee,2,6.3,2,1600,27
coffee,2,5.9,2,1600,29
coffee,2,5.5,2,1600,26
coffee,2,6.1,2,1600,26
coffee,2,6.1,2,1600,27
coffee,2,5.8,2,1600,30
coffee,2,5.9,2,1600,26
coffee,2,5.8,2,1600,29
coffee,2,5.8,2,1600,29
coffee,2,6.4,2,1600,29
coffee,2,5.6,2,1600,28
coffee,2,5.9,2,1600,27
coffee,2,6.5,2,1600,28
coffee,2,5.6,2,1600,25
coffee,2,6.2,2,1600,26
coffee,2,6.5,2,1600,28
coffee,2,5.6,2,1600,26
coffee,2,6.2,2,1600,29
coffee,2,6.2,2,1600,26
coffee,2,5.9,2,1600,26
coffee,2,6.2,2,1600,25
coffee,2,6.2,2,1600,28
coffee,2,6.3,2,1600,26
coffee,2,6.3,2,1600,29
coffee,2,5.7,2,1600,29
coffee,2,6.1,2,1600,26
coffee,2,5.6,2,1600,26
coffee,2,5.6,2,1600,28
coffee,2,6.1,2,1600,28
coffee,2,6.4,2,1600,27
coffee,2,6.1,2,1600,25
coffee,2,5.7,2,1600,29
coffee,2,5.6,2,1600,29
coffee,2,6.4,2,1600,28
coffee,2,6.2,2,1600,25
coffee,2,6.2,2,1600,26
coffee,2,5.9,2,1600,26
coffee,2,6.4,2,1600,29
coffee,2,6.2,2,1600,27
coffee,2,6,2,1600,25
coffee,2,5.9,2,1600,29
coffee,2,6,2,1600,28
coffee,2,6,2,1600,30
coffee,2,5.7,2,1600,25
coffee,2,5.7,2,1600,26
coffee,2,5.8,2,1600,26
coffee,2,5.5,2,1600,27
coffee,2,6,2,1600,29
coffee,2,5.8,2,1600,28
coffee,2,5.9,2,1600,26
coffee,2,6.2,2,1600,27
coffee,2,6,2,1600,28
coffee,2,5.8,2,1600,29
coffee,2,6.1,2,1600,29
coffee,2,6.5,2,1600,27
coffee,2,5.7,2,1600,26
coffee,2,5.8,2,1600,28
coffee,2,5.7,2,1600,25
coffee,2,6.2,2,1600,28
coffee,2,6,2,1600,26
coffee,2,6.2,2,1600,27
coffee,2,5.8,2,1600,29
coffee,2,5.7,2,1600,29
coffee,2,5.9,2,1600,27
coffee,2,6.1,2,1600,26
coffee,2,5.7,2,1600,29
coffee,2,5.7,2,1600,28
coffee,2,5.9,2,1600,28
coffee,2,6.1,2,1600,25
coffee,2,6,2,1600,26
coffee,2,6.4,2,1600,25
coffee,2,5.5,2,1600,29
coffee,2,5.7,2,1600,26
coffee,2,5.7,2,1600,27
coffee,2,6.3,2,1600,25
coffee,2,6.3,2,1600,27
coffee,2,6.2,2,1600,25
coffee,2,5.8,2,1600,28
coffee,2,6.3,2,1600,28
coffee,2,5.9,2,1600,29
coffee,2,5.6,2,1600,28
coffee,2,6.2,2,1600,28
coffee,2,6.3,2,1600,29
coffee,2,6.4,2,1600,28
coffee,2,5.8,2,1600,25
coffee,2,5.7,2,1600,29
coffee,2,5.7,2,1600,27
coffee,2,6.2,2,1600,27
coffee,2,5.6,2,1600,25
coffee,2,6.3,2,1600,30
coffee,2,6,2,1600,28
coffee,2,5.8,2,1600,25
coffee,2,6.2,2,1600,29
coffee,2,6.4,2,1600,27
coffee,2,5.9,2,1600,28
coffee,2,5.7,2,1600,29
coffee,2,6.3,2,1600,27
coffee,2,5.5,2,1600,30
coffee,5,6.1,2,1600,29
coffee,5,5.8,2,1600,27
coffee,5,6.3,2,1600,27
coffee,5,5.9,2,1600,29
coffee,5,5.5,2,1600,26
coffee,5,6.1,2,1600,26
coffee,5,6.1,2,1600,27
coffee,5,5.8,2,1600,30
coffee,5,5.9,2,1600,26
coffee,5,5.8,2,1600,29
coffee,5,5.8,2,1600,29
coffee,5,6.4,2,1600,29
coffee,5,5.6,2,1600,28
coffee,5,5.9,2,1600,27
coffee,5,6.5,2,1600,28
coffee,5,5.6,2,1600,25
coffee,5,6.2,2,1600,26
coffee,5,6.5,2,1600,28
coffee,5,5.6,2,1600,26
coffee,5,6.2,2,1600,29
coffee,5,6.2,2,1600,26
coffee,5,5.9,2,1600,26
coffee,5,6.2,2,1600,25
coffee,5,6.2,2,1600,28
coffee,5,6.3,2,1600,26
coffee,5,6.3,2,1600,29
coffee,5,5.7,2,1600,29
coffee,5,6.1,2,1600,26
coffee,5,5.6,2,1600,26
coffee,5,5.6,2,1600,28
coffee,5,6.1,2,1600,28
coffee,5,6.4,2,1600,27
coffee,5,6.1,2,1600,25
coffee,5,5.7,2,1600,29
coffee,5,5.6,2,1600,29
coffee,5,6.4,2,1600,28
coffee,5,6.2,2,1600,25
coffee,5,6.2,2,1600,26
coffee,5,5.9,2,1600,26
coffee,5,6.4,2,1600,29
coffee,5,6.2,2,1600,27
coffee,5,6,2,1600,25
coffee,5,5.9,2,1600,29
coffee,5,6,2,1600,28
coffee,5,6,2,1600,30
coffee,5,5.7,2,1600,25
coffee,5,5.7,2,1600,26
coffee,5,5.8,2,1600,26
coffee,5,5.5,2,1600,27
coffee,5,6,2,1600,29
coffee,5,5.8,2,1600,28
coffee,5,5.9,2,1600,26
coffee,5,6.2,2,1600,27
coffee,5,6,2,1600,28
coffee,5,5.8,2,1600,29
coffee,5,6.1,2,1600,29
coffee,5,6.5,2,1600,27
coffee,5,5.7,2,1600,26
coffee,5,5.8,2,1600,28
coffee,5,5.7,2,1600,25
coffee,5,6.2,2,1600,28
coffee,5,6,2,1600,26
coffee,5,6.2,2,1600,27
coffee,5,5.8,2,1600,29
coffee,5,5.7,2,1600,29
coffee,5,5.9,2,1600,27
coffee,5,6.1,2,1600,26
coffee,5,5.7,2,1600,29
coffee,5,5.7,2,1600,28
coffee,5,5.9,2,1600,28
coffee,5,6.1,2,1600,25
coffee,5,6,2,1600,26
coffee,5,6.4,2,1600,25
coffee,5,5.5,2,1600,29
coffee,5,5.7,2,1600,26
coffee,5,5.7,2,1600,27
coffee,5,6.3,2,1600,25
coffee,5,6.3,2,1600,27
coffee,5,6.2,2,1600,25
coffee,5,5.8,2,1600,28
coffee,5,6.3,2,1600,28
coffee,5,5.9,2,1600,29
coffee,5,5.6,2,1600,28
coffee,5,6.2,2,1600,28
coffee,5,6.3,2,1600,29
coffee,5,6.4,2,1600,28
coffee,5,5.8,2,1600,25
coffee,5,5.7,2,1600,29
coffee,5,5.7,2,1600,27
coffee,5,6.2,2,1600,27
coffee,5,5.6,2,1600,25
coffee,5,6.3,2,1600,30
coffee,5,6,2,1600,28
coffee,5,5.8,2,1600,25
coffee,5,6.2,2,1600,29
coffee,5,6.4,2,1600,27
coffee,5,5.9,2,1600,28
coffee,5,5.7,2,1600,29
coffee,5,6.3,2,1600,27
coffee,5,5.5,2,1600,30
coffee,2,6.1,3,1600,29
coffee,2,5.8,3,1600,27
coffee,2,6.3,3,1600,27
coffee,2,5.9,3,1600,29
coffee,2,5.5,3,1600,26
coffee,2,6.1,3,1600,26
coffee,2,6.1,3,1600,27
coffee,2,5.8,3,1600,30
coffee,2,5.9,3,1600,26
coffee,2,5.8,3,1600,29
coffee,2,5.8,3,1600,29
coffee,2,6.4,3,1600,29
coffee,2,5.6,3,1600,28
coffee,2,5.9,3,1600,27
coffee,2,6.5,3,1600,28
coffee,2,5.6,3,1600,25
coffee,2,6.2,3,1600,26
coffee,2,6.5,3,1600,28
coffee,2,5.6,3,1600,26
coffee,2,6.2,3,1600,29
coffee,2,6.2,3,1600,26
coffee,2,5.9,3,1600,26
coffee,2,6.2,3,1600,25
coffee,2,6.2,3,1600,28
coffee,2,6.3,3,1600,26
coffee,2,6.3,3,1600,29
coffee,2,5.7,3,1600,29
coffee,2,6.1,3,1600,26
coffee,2,5.6,3,1600,26
coffee,2,5.6,3,1600,28
coffee,2,6.1,3,1600,28
coffee,2,6.4,3,1600,27
coffee,2,6.1,3,1600,25
coffee,2,5.7,3,1600,29
coffee,2,5.6,3,1600,29
coffee,2,6.4,3,1600,28
coffee,2,6.2,3,1600,25
coffee,2,6.2,3,1600,26
coffee,2,5.9,3,1600,26
coffee,2,6.4,3,1600,29
coffee,2,6.2,3,1600,27
coffee,2,6,3,1600,25
coffee,2,5.9,3,1600,29
coffee,2,6,3,1600,28
coffee,2,6,3,1600,30
coffee,2,5.7,3,1600,25
coffee,2,5.7,3,1600,26
coffee,2,5.8,3,1600,26
coffee,2,5.5,3,1600,27
coffee,2,6,3,1600,29
coffee,2,5.8,3,1600,28
coffee,2,5.9,3,1600,26
coffee,2,6.2,3,1600,27
coffee,2,6,3,1600,28
coffee,2,5.8,3,1600,29
coffee,2,6.1,3,1600,29
coffee,2,6.5,3,1600,27
coffee,2,5.7,3,1600,26
coffee,2,5.8,3,1600,28
coffee,2,5.7,3,1600,25
coffee,2,6.2,3,1600,28
coffee,2,6,3,1600,26
coffee,2,6.2,3,1600,27
coffee,2,5.8,3,1600,29
coffee,2,5.7,3,1600,29
coffee,2,5.9,3,1600,27
coffee,2,6.1,3,1600,26
coffee,2,5.7,3,1600,29
coffee,2,5.7,3,1600,28
coffee,2,5.9,3,1600,28
coffee,2,6.1,3,1600,25
coffee,2,6,3,1600,26
coffee,2,6.4,3,1600,25
coffee,2,5.5,3,1600,29
coffee,2,5.7,3,1600,26
coffee,2,5.7,3,1600,27
coffee,2,6.3,3,1600,25
coffee,2,6.3,3,1600,27
coffee,2,6.2,3,1600,25
coffee,2,5.8,3,1600,28
coffee,2,6.3,3,1600,28
coffee,2,5.9,3,1600,29
coffee,2,5.6,3,1600,28
coffee,2,6.2,3,1600,28
coffee,2,6.3,3,1600,29
coffee,2,6.4,3,1600,28
coffee,2,5.8,3,1600,25
coffee,2,5.7,3,1600,29
coffee,2,5.7,3,1600,27
coffee,2,6.2,3,1600,27
coffee,2,5.6,3,1600,25
coffee,2,6.3,3,1600,30
coffee,2,6,3,1600,28
coffee,2,5.8,3,1600,25
coffee,2,6.2,3,1600,29
coffee,2,6.4,3,1600,27
coffee,2,5.9,3,1600,28
coffee,2,5.7,3,1600,29
coffee,2,6.3,3,1600,27
coffee,2,5.5,3,1600,30
coffee,5,6.1,3,1600,29
coffee,5,5.8,3,1600,27
coffee,5,6.3,3,1600,27
coffee,5,5.9,3,1600,29
coffee,5,5.5,3,1600,26
coffee,5,6.1,3,1600,26
coffee,5,6.1,3,1600,27
coffee,5,5.8,3,1600,30
coffee,5,5.9,3,1600,26
coffee,5,5.8,3,1600,29
coffee,5,5.8,3,1600,29
coffee,5,6.4,3,1600,29
coffee,5,5.6,3,1600,28
coffee,5,5.9,3,1600,27
coffee,5,6.5,3,1600,28
coffee,5,5.6,3,1600,25
coffee,5,6.2,3,1600,26
coffee,5,6.5,3,1600,28
coffee,5,5.6,3,1600,26
coffee,5,6.2,3,1600,29
coffee,5,6.2,3,1600,26
coffee,5,5.9,3,1600,26
coffee,5,6.2,3,1600,25
coffee,5,6.2,3,1600,28
coffee,5,6.3,3,1600,26
coffee,5,6.3,3,1600,29
coffee,5,5.7,3,1600,29
coffee,5,6.1,3,1600,26
coffee,5,5.6,3,1600,26
coffee,5,5.6,3,1600,28
coffee,5,6.1,3,1600,28
coffee,5,6.4,3,1600,27
coffee,5,6.1,3,1600,25
coffee,5,5.7,3,1600,29
coffee,5,5.6,3,1600,29
coffee,5,6.4,3,1600,28
coffee,5,6.2,3,1600,25
coffee,5,6.2,3,1600,26
coffee,5,5.9,3,1600,26
coffee,5,6.4,3,1600,29
coffee,5,6.2,3,1600,27
coffee,5,6,3,1600,25
coffee,5,5.9,3,1600,29
coffee,5,6,3,1600,28
coffee,5,6,3,1600,30
coffee,5,5.7,3,1600,25
coffee,5,5.7,3,1600,26
coffee,5,5.8,3,1600,26
coffee,5,5.5,3,1600,27
coffee,5,6,3,1600,29
coffee,5,5.8,3,1600,28
coffee,5,5.9,3,1600,26
coffee,5,6.2,3,1600,27
coffee,5,6,3,1600,28
coffee,5,5.8,3,1600,29
coffee,5,6.1,3,1600,29
coffee,5,6.5,3,1600,27
coffee,5,5.7,3,1600,26
coffee,5,5.8,3,1600,28
coffee,5,5.7,3,1600,25
coffee,5,6.2,3,1600,28
coffee,5,6,3,1600,26
coffee,5,6.2,3,1600,27
coffee,5,5.8,3,1600,29
coffee,5,5.7,3,1600,29
coffee,5,5.9,3,1600,27
coffee,5,6.1,3,1600,26
coffee,5,5.7,3,1600,29
coffee,5,5.7,3,1600,28
coffee,5,5.9,3,1600,28
coffee,5,6.1,3,1600,25
coffee,5,6,3,1600,26
coffee,5,6.4,3,1600,25
coffee,5,5.5,3,1600,29
coffee,5,5.7,3,1600,26
coffee,5,5.7,3,1600,27
coffee,5,6.3,3,1600,25
coffee,5,6.3,3,1600,27
coffee,5,6.2,3,1600,25
coffee,5,5.8,3,1600,28
coffee,5,6.3,3,1600,28
coffee,5,5.9,3,1600,29
coffee,5,5.6,3,1600,28
coffee,5,6.2,3,1600,28
coffee,5,6.3,3,1600,29
coffee,5,6.4,3,1600,28
coffee,5,5.8,3,1600,25
coffee,5,5.7,3,1600,29
coffee,5,5.7,3,1600,27
coffee,5,6.2,3,1600,27
coffee,5,5.6,3,1600,25
coffee,5,6.3,3,1600,30
coffee,5,6,3,1600,28
coffee,5,5.8,3,1600,25
coffee,5,6.2,3,1600,29
coffee,5,6.4,3,1600,27
coffee,5,5.9,3,1600,28
coffee,5,5.7,3,1600,29
coffee,5,6.3,3,1600,27
coffee,5,5.5,3,1600,30
